"fifa17_9703","full_transfermarkt_3177","1.0"
"fifa17_3065","full_transfermarkt_4940","1.0"
"fifa17_9035","full_transfermarkt_1083","1.0"
"fifa17_977","full_transfermarkt_4671","1.0"
"fifa17_4027","full_transfermarkt_4948","1.0"
"fifa17_1487","full_transfermarkt_186","1.0"
"fifa17_181","full_transfermarkt_1345","1.0"
"fifa17_8033","full_transfermarkt_5115","1.0"
"fifa17_14851","full_transfermarkt_967","1.0"
"fifa17_9466","full_transfermarkt_3274","1.0"
"fifa17_12987","full_transfermarkt_200","1.0"
"fifa17_6725","full_transfermarkt_479","1.0"
"fifa17_7212","full_transfermarkt_3918","1.0"
"fifa17_1710","full_transfermarkt_160","1.0"
"fifa17_8051","full_transfermarkt_2951","1.0"
"fifa17_13217","full_transfermarkt_5324","1.0"
"fifa17_7456","full_transfermarkt_2070","1.0"
"fifa17_13542","full_transfermarkt_1075","1.0"
"fifa17_13986","full_transfermarkt_3189","1.0"
"fifa17_9226","full_transfermarkt_5211","1.0"
"fifa17_14820","full_transfermarkt_2359","1.0"
"fifa17_6726","full_transfermarkt_478","1.0"
"fifa17_2870","full_transfermarkt_4799","1.0"
"fifa17_963","full_transfermarkt_4661","1.0"
"fifa17_11061","full_transfermarkt_798","1.0"
"fifa17_1732","full_transfermarkt_155","1.0"
"fifa17_12976","full_transfermarkt_577","1.0"
"fifa17_2065","full_transfermarkt_2612","1.0"
"fifa17_172","full_transfermarkt_1338","1.0"
"fifa17_5283","full_transfermarkt_2781","1.0"
"fifa17_5817","full_transfermarkt_2497","1.0"
"fifa17_328","full_transfermarkt_4478","1.0"
"fifa17_14410","full_transfermarkt_2302","1.0"
"fifa17_11532","full_transfermarkt_3912","1.0"
"fifa17_2936","full_transfermarkt_3974","1.0"
"fifa17_5282","full_transfermarkt_2790","1.0"
"fifa17_4023","full_transfermarkt_4956","1.0"
"fifa17_2954","full_transfermarkt_2825","1.0"
"fifa17_3942","full_transfermarkt_1679","1.0"
"fifa17_13541","full_transfermarkt_938","1.0"
"fifa17_2066","full_transfermarkt_2527","1.0"
"fifa17_13543","full_transfermarkt_1062","1.0"
"fifa17_225","full_transfermarkt_2372","1.0"
"fifa17_12780","full_transfermarkt_3048","1.0"
"fifa17_11027","full_transfermarkt_821","1.0"
"fifa17_11382","full_transfermarkt_4298","1.0"
"fifa17_9451","full_transfermarkt_3281","1.0"
"fifa17_460","full_transfermarkt_1307","1.0"
"fifa17_4785","full_transfermarkt_2656","1.0"
"fifa17_828","full_transfermarkt_1471","1.0"
"fifa17_14224","full_transfermarkt_2275","1.0"
"fifa17_2729","full_transfermarkt_4505","1.0"
"fifa17_808","full_transfermarkt_2446","1.0"
"fifa17_338","full_transfermarkt_3640","1.0"
"fifa17_8826","full_transfermarkt_4234","1.0"
"fifa17_13916","full_transfermarkt_3009","1.0"
"fifa17_13290","full_transfermarkt_703","1.0"
"fifa17_1768","full_transfermarkt_1341","1.0"
"fifa17_6717","full_transfermarkt_486","1.0"
"fifa17_10372","full_transfermarkt_1025","1.0"
"fifa17_17019","full_transfermarkt_2065","1.0"
"fifa17_7883","full_transfermarkt_2281","1.0"
"fifa17_562","full_transfermarkt_2463","1.0"
"fifa17_81","full_transfermarkt_4466","1.0"
"fifa17_9019","full_transfermarkt_1100","1.0"
"fifa17_1731","full_transfermarkt_151","1.0"
"fifa17_11239","full_transfermarkt_3234","1.0"
"fifa17_11899","full_transfermarkt_4331","1.0"
"fifa17_10285","full_transfermarkt_5257","1.0"
"fifa17_13231","full_transfermarkt_5317","1.0"
"fifa17_12482","full_transfermarkt_3","1.0"
"fifa17_206","full_transfermarkt_11","1.0"
"fifa17_5285","full_transfermarkt_2783","1.0"
"fifa17_11966","full_transfermarkt_3359","1.0"
"fifa17_5020","full_transfermarkt_1597","1.0"
"fifa17_5573","full_transfermarkt_4779","1.0"
"fifa17_11186","full_transfermarkt_2237","1.0"
"fifa17_7460","full_transfermarkt_2079","1.0"
"fifa17_2770","full_transfermarkt_4930","1.0"
"fifa17_2057","full_transfermarkt_193","1.0"
"fifa17_147","full_transfermarkt_1575","1.0"
"fifa17_14347","full_transfermarkt_5380","1.0"
"fifa17_11332","full_transfermarkt_5236","1.0"
"fifa17_146","full_transfermarkt_1210","1.0"
"fifa17_2804","full_transfermarkt_2717","1.0"
"fifa17_8055","full_transfermarkt_2595","1.0"
"fifa17_13871","full_transfermarkt_5346","1.0"
"fifa17_3359","full_transfermarkt_2568","1.0"
"fifa17_1642","full_transfermarkt_1383","1.0"
"fifa17_441","full_transfermarkt_1322","1.0"
"fifa17_251","full_transfermarkt_1245","1.0"
"fifa17_2296","full_transfermarkt_4743","1.0"
"fifa17_14049","full_transfermarkt_3034","1.0"
"fifa17_8021","full_transfermarkt_5103","1.0"
"fifa17_5582","full_transfermarkt_4764","1.0"
"fifa17_159","full_transfermarkt_1343","1.0"
"fifa17_9442","full_transfermarkt_3263","1.0"
"fifa17_13894","full_transfermarkt_3000","1.0"
"fifa17_7896","full_transfermarkt_2286","1.0"
"fifa17_7462","full_transfermarkt_2053","1.0"
"fifa17_1969","full_transfermarkt_538","1.0"
"fifa17_973","full_transfermarkt_4674","1.0"
"fifa17_11110","full_transfermarkt_2858","1.0"
"fifa17_11895","full_transfermarkt_4323","1.0"
"fifa17_13551","full_transfermarkt_290","1.0"
"fifa17_2259","full_transfermarkt_1579","1.0"
"fifa17_730","full_transfermarkt_2396","1.0"
"fifa17_1713","full_transfermarkt_150","1.0"
"fifa17_431","full_transfermarkt_4540","1.0"
"fifa17_2791","full_transfermarkt_2963","1.0"
"fifa17_8981","full_transfermarkt_270","1.0"
"fifa17_2893","full_transfermarkt_4785","1.0"
"fifa17_1903","full_transfermarkt_507","1.0"
"fifa17_14253","full_transfermarkt_5162","1.0"
"fifa17_7239","full_transfermarkt_558","1.0"
"fifa17_1751","full_transfermarkt_2803","1.0"
"fifa17_10142","full_transfermarkt_5100","1.0"
"fifa17_10152","full_transfermarkt_5102","1.0"
"fifa17_3747","full_transfermarkt_4666","1.0"
"fifa17_2800","full_transfermarkt_2700","1.0"
"fifa17_6652","full_transfermarkt_3858","1.0"
"fifa17_8032","full_transfermarkt_5121","1.0"
"fifa17_8694","full_transfermarkt_5042","1.0"
"fifa17_12256","full_transfermarkt_1299","1.0"
"fifa17_51","full_transfermarkt_3472","1.0"
"fifa17_13906","full_transfermarkt_2876","1.0"
"fifa17_3298","full_transfermarkt_3064","1.0"
"fifa17_6220","full_transfermarkt_2800","1.0"
"fifa17_2353","full_transfermarkt_3750","1.0"
"fifa17_485","full_transfermarkt_35","1.0"
"fifa17_2880","full_transfermarkt_4796","1.0"
"fifa17_3806","full_transfermarkt_2577","1.0"
"fifa17_13270","full_transfermarkt_724","1.0"
"fifa17_3177","full_transfermarkt_3783","1.0"
"fifa17_3061","full_transfermarkt_2016","1.0"
"fifa17_10352","full_transfermarkt_626","1.0"
"fifa17_4025","full_transfermarkt_4947","1.0"
"fifa17_5888","full_transfermarkt_1805","1.0"
"fifa17_1879","full_transfermarkt_1536","1.0"
"fifa17_11166","full_transfermarkt_4901","1.0"
"fifa17_2078","full_transfermarkt_2624","1.0"
"fifa17_976","full_transfermarkt_4685","1.0"
"fifa17_781","full_transfermarkt_4557","1.0"
"fifa17_5998","full_transfermarkt_472","1.0"
"fifa17_8515","full_transfermarkt_4191","1.0"
"fifa17_227","full_transfermarkt_2383","1.0"
"fifa17_1979","full_transfermarkt_2718","1.0"
"fifa17_4347","full_transfermarkt_4896","1.0"
"fifa17_10531","full_transfermarkt_5138","1.0"
"fifa17_8107","full_transfermarkt_2083","1.0"
"fifa17_8838","full_transfermarkt_4235","1.0"
"fifa17_14759","full_transfermarkt_2848","1.0"
"fifa17_2277","full_transfermarkt_4735","1.0"
"fifa17_7904","full_transfermarkt_2289","1.0"
"fifa17_9030","full_transfermarkt_751","1.0"
"fifa17_8074","full_transfermarkt_2950","1.0"
"fifa17_13263","full_transfermarkt_580","1.0"
"fifa17_318","full_transfermarkt_4488","1.0"
"fifa17_535","full_transfermarkt_1366","1.0"
"fifa17_615","full_transfermarkt_27","1.0"
"fifa17_6058","full_transfermarkt_547","1.0"
"fifa17_7903","full_transfermarkt_2278","1.0"
"fifa17_8118","full_transfermarkt_2094","1.0"
"fifa17_8827","full_transfermarkt_4246","1.0"
"fifa17_15737","full_transfermarkt_1740","1.0"
"fifa17_3854","full_transfermarkt_3899","1.0"
"fifa17_832","full_transfermarkt_1468","1.0"
"fifa17_5989","full_transfermarkt_1693","1.0"
"fifa17_277","full_transfermarkt_1938","1.0"
"fifa17_13882","full_transfermarkt_5002","1.0"
"fifa17_10421","full_transfermarkt_549","1.0"
"fifa17_2878","full_transfermarkt_4790","1.0"
"fifa17_1655","full_transfermarkt_1491","1.0"
"fifa17_8288","full_transfermarkt_5288","1.0"
"fifa17_5576","full_transfermarkt_4759","1.0"
"fifa17_10412","full_transfermarkt_550","1.0"
"fifa17_14806","full_transfermarkt_2364","1.0"
"fifa17_16275","full_transfermarkt_872","1.0"
"fifa17_4354","full_transfermarkt_5039","1.0"
"fifa17_7489","full_transfermarkt_4308","1.0"
"fifa17_4356","full_transfermarkt_4895","1.0"
"fifa17_9258","full_transfermarkt_1108","1.0"
"fifa17_14819","full_transfermarkt_2355","1.0"
"fifa17_815","full_transfermarkt_1474","1.0"
"fifa17_997","full_transfermarkt_3530","1.0"
"fifa17_229","full_transfermarkt_2390","1.0"
"fifa17_3639","full_transfermarkt_2728","1.0"
"fifa17_230","full_transfermarkt_1281","1.0"
"fifa17_550","full_transfermarkt_1999","1.0"
"fifa17_361","full_transfermarkt_1286","1.0"
"fifa17_7483","full_transfermarkt_4141","1.0"
"fifa17_170","full_transfermarkt_1346","1.0"
"fifa17_14821","full_transfermarkt_2346","1.0"
"fifa17_6739","full_transfermarkt_485","1.0"
"fifa17_3811","full_transfermarkt_2670","1.0"
"fifa17_7671","full_transfermarkt_251","1.0"
"fifa17_134","full_transfermarkt_1221","1.0"
"fifa17_2087","full_transfermarkt_2906","1.0"
"fifa17_1750","full_transfermarkt_4608","1.0"
"fifa17_40","full_transfermarkt_3470","1.0"
"fifa17_5565","full_transfermarkt_4756","1.0"
"fifa17_12553","full_transfermarkt_317","1.0"
"fifa17_5567","full_transfermarkt_4770","1.0"
"fifa17_14247","full_transfermarkt_5165","1.0"
"fifa17_4588","full_transfermarkt_3812","1.0"
"fifa17_710","full_transfermarkt_2397","1.0"
"fifa17_3130","full_transfermarkt_3860","1.0"
"fifa17_14245","full_transfermarkt_5253","1.0"
"fifa17_10446","full_transfermarkt_4163","1.0"
"fifa17_2554","full_transfermarkt_4716","1.0"
"fifa17_2786","full_transfermarkt_3682","1.0"
"fifa17_9450","full_transfermarkt_3150","1.0"
"fifa17_2503","full_transfermarkt_4866","1.0"
"fifa17_1869","full_transfermarkt_1547","1.0"
"fifa17_6176","full_transfermarkt_1748","1.0"
"fifa17_228","full_transfermarkt_2385","1.0"
"fifa17_3662","full_transfermarkt_4053","1.0"
"fifa17_12321","full_transfermarkt_2910","1.0"
"fifa17_13606","full_transfermarkt_2244","1.0"
"fifa17_344","full_transfermarkt_4472","1.0"
"fifa17_3071","full_transfermarkt_4814","1.0"
"fifa17_6170","full_transfermarkt_1773","1.0"
"fifa17_2201","full_transfermarkt_4773","1.0"
"fifa17_419","full_transfermarkt_4532","1.0"
"fifa17_1032","full_transfermarkt_3817","1.0"
"fifa17_951","full_transfermarkt_1720","1.0"
"fifa17_5016","full_transfermarkt_2131","1.0"
"fifa17_1867","full_transfermarkt_1545","1.0"
"fifa17_6653","full_transfermarkt_2933","1.0"
"fifa17_13898","full_transfermarkt_3002","1.0"
"fifa17_1339","full_transfermarkt_4573","1.0"
"fifa17_454","full_transfermarkt_1323","1.0"
"fifa17_3636","full_transfermarkt_3958","1.0"
"fifa17_210","full_transfermarkt_1395","1.0"
"fifa17_13988","full_transfermarkt_2724","1.0"
"fifa17_201","full_transfermarkt_14","1.0"
"fifa17_11847","full_transfermarkt_3104","1.0"
"fifa17_1871","full_transfermarkt_1552","1.0"
"fifa17_719","full_transfermarkt_2398","1.0"
"fifa17_1631","full_transfermarkt_1396","1.0"
"fifa17_11953","full_transfermarkt_5218","1.0"
"fifa17_9068","full_transfermarkt_716","1.0"
"fifa17_2276","full_transfermarkt_4733","1.0"
"fifa17_4403","full_transfermarkt_2429","1.0"
"fifa17_4346","full_transfermarkt_4894","1.0"
"fifa17_1072","full_transfermarkt_3637","1.0"
"fifa17_8298","full_transfermarkt_5289","1.0"
"fifa17_2310","full_transfermarkt_1519","1.0"
"fifa17_10522","full_transfermarkt_5136","1.0"
"fifa17_1877","full_transfermarkt_1534","1.0"
"fifa17_7949","full_transfermarkt_5269","1.0"
"fifa17_7085","full_transfermarkt_3020","1.0"
"fifa17_5305","full_transfermarkt_2787","1.0"
"fifa17_7882","full_transfermarkt_2270","1.0"
"fifa17_547","full_transfermarkt_1367","1.0"
"fifa17_13316","full_transfermarkt_2263","1.0"
"fifa17_7895","full_transfermarkt_2271","1.0"
"fifa17_1691","full_transfermarkt_278","1.0"
"fifa17_9883","full_transfermarkt_695","1.0"
"fifa17_411","full_transfermarkt_4474","1.0"
"fifa17_8699","full_transfermarkt_5032","1.0"
"fifa17_14048","full_transfermarkt_3047","1.0"
"fifa17_10504","full_transfermarkt_3226","1.0"
"fifa17_4408","full_transfermarkt_2726","1.0"
"fifa17_11853","full_transfermarkt_3122","1.0"
"fifa17_788","full_transfermarkt_3517","1.0"
"fifa17_13904","full_transfermarkt_2995","1.0"
"fifa17_13228","full_transfermarkt_5310","1.0"
"fifa17_2599","full_transfermarkt_2508","1.0"
"fifa17_10439","full_transfermarkt_4169","1.0"
"fifa17_9214","full_transfermarkt_5212","1.0"
"fifa17_8581","full_transfermarkt_4429","1.0"
"fifa17_2762","full_transfermarkt_5122","1.0"
"fifa17_1953","full_transfermarkt_266","1.0"
"fifa17_568","full_transfermarkt_2549","1.0"
"fifa17_12352","full_transfermarkt_2236","1.0"
"fifa17_3171","full_transfermarkt_1595","1.0"
"fifa17_1964","full_transfermarkt_254","1.0"
"fifa17_459","full_transfermarkt_1302","1.0"
"fifa17_2801","full_transfermarkt_2716","1.0"
"fifa17_5570","full_transfermarkt_4766","1.0"
"fifa17_2390","full_transfermarkt_2500","1.0"
"fifa17_13913","full_transfermarkt_2996","1.0"
"fifa17_10464","full_transfermarkt_2198","1.0"
"fifa17_482","full_transfermarkt_103","1.0"
"fifa17_9228","full_transfermarkt_5198","1.0"
"fifa17_11946","full_transfermarkt_5391","1.0"
"fifa17_1729","full_transfermarkt_466","1.0"
"fifa17_2892","full_transfermarkt_5104","1.0"
"fifa17_6372","full_transfermarkt_5228","1.0"
"fifa17_13975","full_transfermarkt_3187","1.0"
"fifa17_819","full_transfermarkt_1477","1.0"
"fifa17_3417","full_transfermarkt_1764","1.0"
"fifa17_2739","full_transfermarkt_1528","1.0"
"fifa17_1442","full_transfermarkt_3573","1.0"
"fifa17_13049","full_transfermarkt_2291","1.0"
"fifa17_6716","full_transfermarkt_499","1.0"
"fifa17_898","full_transfermarkt_69","1.0"
"fifa17_14393","full_transfermarkt_2294","1.0"
"fifa17_1525","full_transfermarkt_4518","1.0"
"fifa17_481","full_transfermarkt_104","1.0"
"fifa17_15017","full_transfermarkt_3319","1.0"
"fifa17_2031","full_transfermarkt_3725","1.0"
"fifa17_1522","full_transfermarkt_2494","1.0"
"fifa17_12496","full_transfermarkt_857","1.0"
"fifa17_112","full_transfermarkt_1268","1.0"
