"fifa17_6733","full_transfermarkt_2437","1.0"
"fifa17_11718","full_transfermarkt_2950","1.0"
"fifa17_11001","full_transfermarkt_921","1.0"
"fifa17_16927","full_transfermarkt_5246","1.0"
"fifa17_10954","full_transfermarkt_3761","1.0"
"fifa17_16792","full_transfermarkt_5123","1.0"
"fifa17_9703","full_transfermarkt_3177","1.0"
"fifa17_3065","full_transfermarkt_4940","1.0"
"fifa17_17307","full_transfermarkt_572","1.0"
"fifa17_2957","full_transfermarkt_3971","1.0"
"fifa17_12727","full_transfermarkt_4507","1.0"
"fifa17_12356","full_transfermarkt_2729","1.0"
"fifa17_437","full_transfermarkt_1315","1.0"
"fifa17_12526","full_transfermarkt_4881","1.0"
"fifa17_16115","full_transfermarkt_2488","1.0"
"fifa17_2483","full_transfermarkt_755","1.0"
"fifa17_11265","full_transfermarkt_1317","1.0"
"fifa17_9557","full_transfermarkt_4998","1.0"
"fifa17_955","full_transfermarkt_2658","1.0"
"fifa17_14910","full_transfermarkt_1411","1.0"
"fifa17_1950","full_transfermarkt_1874","1.0"
"fifa17_8024","full_transfermarkt_4761","1.0"
"fifa17_12120","full_transfermarkt_782","1.0"
"fifa17_11069","full_transfermarkt_3301","1.0"
"fifa17_15301","full_transfermarkt_780","1.0"
"fifa17_8703","full_transfermarkt_3999","1.0"
"fifa17_14787","full_transfermarkt_16","1.0"
"fifa17_6827","full_transfermarkt_3581","1.0"
"fifa17_4574","full_transfermarkt_3790","1.0"
"fifa17_6815","full_transfermarkt_730","1.0"
"fifa17_16272","full_transfermarkt_2658","1.0"
"fifa17_9035","full_transfermarkt_1083","1.0"
"fifa17_16644","full_transfermarkt_4455","1.0"
"fifa17_977","full_transfermarkt_4671","1.0"
"fifa17_1940","full_transfermarkt_452","1.0"
"fifa17_17360","full_transfermarkt_958","1.0"
"fifa17_13376","full_transfermarkt_3499","1.0"
"fifa17_1591","full_transfermarkt_3648","1.0"
"fifa17_7323","full_transfermarkt_2041","1.0"
"fifa17_2189","full_transfermarkt_4643","1.0"
"fifa17_10366","full_transfermarkt_2505","1.0"
"fifa17_14134","full_transfermarkt_367","1.0"
"fifa17_9702","full_transfermarkt_1757","1.0"
"fifa17_3194","full_transfermarkt_2878","1.0"
"fifa17_4027","full_transfermarkt_4948","1.0"
"fifa17_3426","full_transfermarkt_5224","1.0"
"fifa17_17168","full_transfermarkt_2079","1.0"
"fifa17_1953","full_transfermarkt_2211","1.0"
"fifa17_271","full_transfermarkt_2217","1.0"
"fifa17_14828","full_transfermarkt_2363","1.0"
"fifa17_1487","full_transfermarkt_186","1.0"
"fifa17_503","full_transfermarkt_1729","1.0"
"fifa17_13395","full_transfermarkt_1460","1.0"
"fifa17_939","full_transfermarkt_5160","1.0"
"fifa17_876","full_transfermarkt_830","1.0"
"fifa17_8418","full_transfermarkt_5260","1.0"
"fifa17_4705","full_transfermarkt_3161","1.0"
"fifa17_3520","full_transfermarkt_5434","1.0"
"fifa17_181","full_transfermarkt_1345","1.0"
"fifa17_13235","full_transfermarkt_4388","1.0"
"fifa17_13256","full_transfermarkt_3525","1.0"
"fifa17_5281","full_transfermarkt_1425","1.0"
"fifa17_8033","full_transfermarkt_5115","1.0"
"fifa17_2769","full_transfermarkt_2195","1.0"
"fifa17_11607","full_transfermarkt_4037","1.0"
"fifa17_2376","full_transfermarkt_4861","1.0"
"fifa17_11739","full_transfermarkt_2647","1.0"
"fifa17_2603","full_transfermarkt_4310","1.0"
"fifa17_14851","full_transfermarkt_967","1.0"
"fifa17_15930","full_transfermarkt_666","1.0"
"fifa17_4951","full_transfermarkt_1638","1.0"
"fifa17_16179","full_transfermarkt_4502","1.0"
"fifa17_15694","full_transfermarkt_314","1.0"
"fifa17_14299","full_transfermarkt_4468","1.0"
"fifa17_9030","full_transfermarkt_3065","1.0"
"fifa17_15990","full_transfermarkt_5258","1.0"
"fifa17_8825","full_transfermarkt_3883","1.0"
"fifa17_3944","full_transfermarkt_3430","1.0"
"fifa17_15778","full_transfermarkt_2329","1.0"
"fifa17_5572","full_transfermarkt_3644","1.0"
"fifa17_16730","full_transfermarkt_3709","1.0"
"fifa17_3489","full_transfermarkt_3425","1.0"
"fifa17_4073","full_transfermarkt_4005","1.0"
"fifa17_1126","full_transfermarkt_1497","1.0"
"fifa17_3533","full_transfermarkt_1589","1.0"
"fifa17_9537","full_transfermarkt_3600","1.0"
"fifa17_6833","full_transfermarkt_377","1.0"
"fifa17_15942","full_transfermarkt_4275","1.0"
"fifa17_16873","full_transfermarkt_4692","1.0"
"fifa17_13149","full_transfermarkt_1475","1.0"
"fifa17_12419","full_transfermarkt_2795","1.0"
"fifa17_7538","full_transfermarkt_3253","1.0"
"fifa17_12207","full_transfermarkt_3801","1.0"
"fifa17_12046","full_transfermarkt_300","1.0"
"fifa17_15535","full_transfermarkt_2638","1.0"
"fifa17_14652","full_transfermarkt_4225","1.0"
"fifa17_10885","full_transfermarkt_3505","1.0"
"fifa17_5494","full_transfermarkt_2955","1.0"
"fifa17_9466","full_transfermarkt_3274","1.0"
"fifa17_5981","full_transfermarkt_4607","1.0"
"fifa17_12987","full_transfermarkt_200","1.0"
"fifa17_5001","full_transfermarkt_2658","1.0"
"fifa17_2405","full_transfermarkt_3434","1.0"
"fifa17_6725","full_transfermarkt_479","1.0"
"fifa17_13670","full_transfermarkt_1491","1.0"
"fifa17_14728","full_transfermarkt_2873","1.0"
"fifa17_16670","full_transfermarkt_1155","1.0"
"fifa17_7212","full_transfermarkt_3918","1.0"
"fifa17_16276","full_transfermarkt_4355","1.0"
"fifa17_3293","full_transfermarkt_461","1.0"
"fifa17_13132","full_transfermarkt_1280","1.0"
"fifa17_11205","full_transfermarkt_377","1.0"
"fifa17_5765","full_transfermarkt_851","1.0"
"fifa17_1710","full_transfermarkt_160","1.0"
"fifa17_1598","full_transfermarkt_4763","1.0"
"fifa17_1881","full_transfermarkt_5229","1.0"
"fifa17_14816","full_transfermarkt_5463","1.0"
"fifa17_12021","full_transfermarkt_1625","1.0"
"fifa17_3407","full_transfermarkt_3490","1.0"
"fifa17_8051","full_transfermarkt_2951","1.0"
"fifa17_9028","full_transfermarkt_2655","1.0"
"fifa17_4832","full_transfermarkt_1603","1.0"
"fifa17_9581","full_transfermarkt_3141","1.0"
"fifa17_14285","full_transfermarkt_2037","1.0"
"fifa17_1977","full_transfermarkt_3224","1.0"
"fifa17_1927","full_transfermarkt_3515","1.0"
"fifa17_13131","full_transfermarkt_3814","1.0"
"fifa17_13217","full_transfermarkt_5324","1.0"
"fifa17_12085","full_transfermarkt_3813","1.0"
"fifa17_7373","full_transfermarkt_5029","1.0"
"fifa17_7456","full_transfermarkt_2070","1.0"
"fifa17_4471","full_transfermarkt_363","1.0"
"fifa17_8701","full_transfermarkt_1130","1.0"
"fifa17_7365","full_transfermarkt_2096","1.0"
"fifa17_3241","full_transfermarkt_2162","1.0"
"fifa17_15168","full_transfermarkt_4518","1.0"
"fifa17_13542","full_transfermarkt_1075","1.0"
"fifa17_13807","full_transfermarkt_5074","1.0"
"fifa17_12509","full_transfermarkt_1035","1.0"
"fifa17_9390","full_transfermarkt_3799","1.0"
"fifa17_14446","full_transfermarkt_3952","1.0"
"fifa17_7778","full_transfermarkt_22","1.0"
"fifa17_2194","full_transfermarkt_4638","1.0"
"fifa17_13986","full_transfermarkt_3189","1.0"
"fifa17_1835","full_transfermarkt_2599","1.0"
"fifa17_3131","full_transfermarkt_4201","1.0"
"fifa17_173","full_transfermarkt_1349","1.0"
"fifa17_2566","full_transfermarkt_4706","1.0"
"fifa17_11254","full_transfermarkt_1306","1.0"
"fifa17_7363","full_transfermarkt_2184","1.0"
"fifa17_10684","full_transfermarkt_322","1.0"
"fifa17_9226","full_transfermarkt_5211","1.0"
"fifa17_11613","full_transfermarkt_4818","1.0"
"fifa17_873","full_transfermarkt_3140","1.0"
"fifa17_1057","full_transfermarkt_1519","1.0"
"fifa17_5769","full_transfermarkt_1075","1.0"
"fifa17_13722","full_transfermarkt_782","1.0"
